Dates,Destination,InviaCode,Operator,MealType,Price,Hotel,Airport,Minute
17.9. - 1.10.,Korfu,106611,Electra Tours,Snídaně,16 890 Kč,Aurora,Praha,FM
17.9. - 1.10.,Korfu,106611,Electra Tours,Polopenze,20 590 Kč,Aurora,Praha,FM
18.9. - 25.9.,Korfu,106611,Electra Tours,Snídaně,12 950 Kč,Aurora,Brno,FM
18.9. - 25.9.,Korfu,106611,Electra Tours,Polopenze,14 750 Kč,Aurora,Brno,FM
21.9. - 28.9.,Korfu,106611,Electra Tours,Snídaně,12 790 Kč,Aurora,Brno,FM
21.9. - 28.9.,Korfu,106611,Electra Tours,Polopenze,14 590 Kč,Aurora,Brno,FM
29.6. - 2.7.,Rhodos,103970,Electra Tours,All Inclusive,10 850 Kč,Maritime,Praha,FM
29.6. - 2.7.,Rhodos,103970,Electra Tours,Polopenze,10 150 Kč,Maritime,Praha,FM
1.7. - 8.7.,Rhodos,103970,Electra Tours,All Inclusive,16 290 Kč,Maritime,Praha,FM
1.7. - 8.7.,Rhodos,103970,Electra Tours,Polopenze,14 750 Kč,Maritime,Praha,FM
4.7. - 18.7.,Rhodos,103970,Electra Tours,All Inclusive,22 950 Kč,Maritime,Brno,FM
4.7. - 18.7.,Rhodos,103970,Electra Tours,Polopenze,19 750 Kč,Maritime,Brno,FM
6.7. - 20.7.,Rhodos,103970,Electra Tours,All Inclusive,22 950 Kč,Maritime,Praha,FM
6.7. - 20.7.,Rhodos,103970,Electra Tours,Polopenze,19 750 Kč,Maritime,Praha,FM
8.7. - 15.7.,Rhodos,103970,Electra Tours,Polopenze,13 950 Kč,Maritime,Praha,FM
8.7. - 15.7.,Rhodos,103970,Electra Tours,All Inclusive,15 490 Kč,Maritime,Praha,FM
11.9. - 18.9.,Korfu,37422,Electra Tours,Polopenze,15 190 Kč,Gouvia,Brno,FM
11.9. - 18.9.,Korfu,37422,Electra Tours,Snídaně,12 750 Kč,Gouvia,Brno,FM
13.9. - 24.9.,Korfu,37422,Electra Tours,Snídaně,15 350 Kč,Gouvia,Praha,FM
13.9. - 24.9.,Korfu,37422,Electra Tours,Polopenze,19 250 Kč,Gouvia,Praha,FM
14.9. - 21.9.,Korfu,37422,Electra Tours,Snídaně,12 750 Kč,Gouvia,Brno,FM
14.9. - 21.9.,Korfu,37422,Electra Tours,Polopenze,15 190 Kč,Gouvia,Brno,FM
16.9. - 23.9.,Korfu,37422,Electra Tours,Snídaně,12 890 Kč,Gouvia,Praha,FM
16.9. - 23.9.,Korfu,37422,Electra Tours,Polopenze,15 290 Kč,Gouvia,Praha,FM
17.9. - 1.10.,Korfu,37422,Electra Tours,Snídaně,16 490 Kč,Gouvia,Praha,FM
17.9. - 1.10.,Korfu,37422,Electra Tours,Polopenze,21 490 Kč,Gouvia,Praha,FM
1.6. - 4.6.,Kréta,103818,Electra Tours,All Inclusive,15 050 Kč,Miramare (Hersonissos),Praha,Last minute
1.6. - 4.6.,Kréta,103818,Electra Tours,Polopenze,13 190 Kč,Miramare (Hersonissos),Praha,Last minute
1.6. - 4.6.,Kréta,103818,Electra Tours,Snídaně,12 950 Kč,Miramare (Hersonissos),Praha,Last minute
1.6. - 15.6.,Kréta,103818,Electra Tours,Polopenze,49 150 Kč,Miramare (Hersonissos),Brno,FM
1.6. - 15.6.,Kréta,103818,Electra Tours,Snídaně,47 990 Kč,Miramare (Hersonissos),Brno,FM
1.6. - 15.6.,Kréta,103818,Electra Tours,All Inclusive,58 150 Kč,Miramare (Hersonissos),Brno,FM
4.6. - 11.6.,Kréta,103818,Electra Tours,Snídaně,26 890 Kč,Miramare (Hersonissos),Praha,FM
4.6. - 11.6.,Kréta,103818,Electra Tours,Snídaně,26 890 Kč,Miramare (Hersonissos),Brno,FM
4.6. - 11.6.,Kréta,103818,Electra Tours,Polopenze,27 450 Kč,Miramare (Hersonissos),Praha,FM
4.6. - 11.6.,Kréta,103818,Electra Tours,Polopenze,27 450 Kč,Miramare (Hersonissos),Brno,FM
4.6. - 11.6.,Kréta,103818,Electra Tours,All Inclusive,31 790 Kč,Miramare (Hersonissos),Praha,FM
4.6. - 11.6.,Kréta,103818,Electra Tours,All Inclusive,31 790 Kč,Miramare (Hersonissos),Brno,FM
4.6. - 14.6.,Kréta,103818,Electra Tours,Polopenze,37 650 Kč,Miramare (Hersonissos),Praha,FM
14.9. - 21.9.,Korfu,106278,Electra Tours,Polopenze,15 490 Kč,Apollon,Brno,FM
14.9. - 21.9.,Korfu,106278,Electra Tours,Snídaně,14 090 Kč,Apollon,Brno,FM
16.9. - 23.9.,Korfu,106278,Electra Tours,Polopenze,15 590 Kč,Apollon,Praha,FM
16.9. - 23.9.,Korfu,106278,Electra Tours,Snídaně,14 250 Kč,Apollon,Praha,FM
17.9. - 1.10.,Korfu,106278,Electra Tours,Polopenze,22 150 Kč,Apollon,Praha,FM
17.9. - 1.10.,Korfu,106278,Electra Tours,Snídaně,19 290 Kč,Apollon,Praha,FM
18.9. - 25.9.,Korfu,106278,Electra Tours,Snídaně,14 090 Kč,Apollon,Brno,FM
18.9. - 25.9.,Korfu,106278,Electra Tours,Polopenze,15 490 Kč,Apollon,Brno,FM
21.9. - 28.9.,Korfu,106278,Electra Tours,Snídaně,14 090 Kč,Apollon,Brno,FM
21.9. - 28.9.,Korfu,106278,Electra Tours,Polopenze,15 490 Kč,Apollon,Brno,FM
5.8. - 12.8.,Rhodos,29365,Electra Tours,Snídaně,24 750 Kč,Atrium Palace Thalasso Spa Resort & Villas,Praha,FM
5.8. - 12.8.,Rhodos,29365,Electra Tours,Polopenze,28 950 Kč,Atrium Palace Thalasso Spa Resort & Villas,Praha,FM
6.8. - 20.8.,Rhodos,29365,Electra Tours,All Inclusive,66 090 Kč,Atrium Palace Thalasso Spa Resort & Villas,Praha,FM
6.8. - 20.8.,Rhodos,29365,Electra Tours,Snídaně,41 650 Kč,Atrium Palace Thalasso Spa Resort & Villas,Praha,FM
6.8. - 20.8.,Rhodos,29365,Electra Tours,Polopenze,50 350 Kč,Atrium Palace Thalasso Spa Resort & Villas,Praha,FM
6.8. - 20.8.,Rhodos,29365,Electra Tours,Plná penze,56 790 Kč,Atrium Palace Thalasso Spa Resort & Villas,Praha,FM
8.8. - 15.8.,Rhodos,29365,Electra Tours,Plná penze,32 290 Kč,Atrium Palace Thalasso Spa Resort & Villas,Brno,FM
8.8. - 15.8.,Rhodos,29365,Electra Tours,All Inclusive,36 950 Kč,Atrium Palace Thalasso Spa Resort & Villas,Brno,FM
8.8. - 15.8.,Rhodos,29365,Electra Tours,Polopenze,29 090 Kč,Atrium Palace Thalasso Spa Resort & Villas,Brno,FM
8.8. - 15.8.,Rhodos,29365,Electra Tours,Snídaně,24 750 Kč,Atrium Palace Thalasso Spa Resort & Villas,Brno,FM
6.8. - 13.8.,Kréta,49746,Electra Tours,All Inclusive,22 590 Kč,Katrin Hotel & Bungalovy,Praha,FM
6.8. - 13.8.,Kréta,49746,Electra Tours,All Inclusive,22 590 Kč,Katrin Hotel & Bungalovy,Brno,FM
6.8. - 16.8.,Kréta,49746,Electra Tours,All Inclusive,29 150 Kč,Katrin Hotel & Bungalovy,Praha,FM
6.8. - 20.8.,Kréta,49746,Electra Tours,All Inclusive,36 190 Kč,Katrin Hotel & Bungalovy,Praha,FM
10.8. - 13.8.,Kréta,49746,Electra Tours,All Inclusive,14 790 Kč,Katrin Hotel & Bungalovy,Praha,FM
10.8. - 24.8.,Kréta,49746,Electra Tours,All Inclusive,36 290 Kč,Katrin Hotel & Bungalovy,Brno,FM
13.8. - 20.8.,Kréta,49746,Electra Tours,All Inclusive,22 590 Kč,Katrin Hotel & Bungalovy,Praha,FM
13.8. - 20.8.,Kréta,49746,Electra Tours,All Inclusive,22 590 Kč,Katrin Hotel & Bungalovy,Brno,FM
13.8. - 27.8.,Kréta,49746,Electra Tours,All Inclusive,34 690 Kč,Katrin Hotel & Bungalovy,Praha,FM
16.8. - 20.8.,Kréta,49746,Electra Tours,All Inclusive,16 750 Kč,Katrin Hotel & Bungalovy,Praha,FM
16.8. - 27.8.,Kréta,49746,Electra Tours,All Inclusive,29 590 Kč,Katrin Hotel & Bungalovy,Praha,FM
17.8. - 31.8.,Kréta,49746,Electra Tours,All Inclusive,34 750 Kč,Katrin Hotel & Bungalovy,Brno,FM
6.8. - 16.8.,Kréta,8294,Electra Tours,All Inclusive,25 950 Kč,Hersonissos Palace,Praha,FM
6.8. - 20.8.,Kréta,8294,Electra Tours,All Inclusive,31 890 Kč,Hersonissos Palace,Praha,FM
10.8. - 13.8.,Kréta,8294,Electra Tours,All Inclusive,13 890 Kč,Hersonissos Palace,Praha,FM
10.8. - 24.8.,Kréta,8294,Electra Tours,All Inclusive,32 750 Kč,Hersonissos Palace,Brno,FM
13.8. - 20.8.,Kréta,8294,Electra Tours,All Inclusive,20 450 Kč,Hersonissos Palace,Praha,FM
13.8. - 20.8.,Kréta,8294,Electra Tours,All Inclusive,20 450 Kč,Hersonissos Palace,Brno,FM
13.8. - 27.8.,Kréta,8294,Electra Tours,All Inclusive,31 890 Kč,Hersonissos Palace,Praha,FM
16.8. - 20.8.,Kréta,8294,Electra Tours,All Inclusive,15 550 Kč,Hersonissos Palace,Praha,FM
16.8. - 27.8.,Kréta,8294,Electra Tours,All Inclusive,27 650 Kč,Hersonissos Palace,Praha,FM
17.8. - 31.8.,Kréta,8294,Electra Tours,All Inclusive,30 490 Kč,Hersonissos Palace,Brno,FM
20.8. - 27.8.,Kréta,8294,Electra Tours,All Inclusive,19 650 Kč,Hersonissos Palace,Praha,FM
20.8. - 27.8.,Kréta,8294,Electra Tours,All Inclusive,19 650 Kč,Hersonissos Palace,Brno,FM
7.10. - 14.10.,Rhodos,23604,Electra Tours,Snídaně,10 950 Kč,Studio Anika,Praha,FM
6.8. - 16.8.,Kréta,7901,Electra Tours,Bez stravy,18 550 Kč,Asterias Vilage,Praha,FM
6.8. - 20.8.,Kréta,7901,Electra Tours,Polopenze,29 050 Kč,Asterias Vilage,Praha,FM
6.8. - 20.8.,Kréta,7901,Electra Tours,Snídaně,24 590 Kč,Asterias Vilage,Praha,FM
6.8. - 20.8.,Kréta,7901,Electra Tours,Bez stravy,21 890 Kč,Asterias Vilage,Praha,FM
10.8. - 13.8.,Kréta,7901,Electra Tours,Snídaně,12 350 Kč,Asterias Vilage,Praha,Last minute
10.8. - 13.8.,Kréta,7901,Electra Tours,Bez stravy,11 750 Kč,Asterias Vilage,Praha,Last minute
10.8. - 13.8.,Kréta,7901,Electra Tours,Polopenze,13 290 Kč,Asterias Vilage,Praha,Last minute
10.8. - 24.8.,Kréta,7901,Electra Tours,Snídaně,25 150 Kč,Asterias Vilage,Brno,FM
10.8. - 24.8.,Kréta,7901,Electra Tours,Bez stravy,22 350 Kč,Asterias Vilage,Brno,FM
10.8. - 24.8.,Kréta,7901,Electra Tours,Polopenze,29 790 Kč,Asterias Vilage,Brno,FM
29.8. - 5.9.,Rhodos,9102,Electra Tours,Snídaně,12 890 Kč,Solemar,Brno,FM
29.8. - 5.9.,Rhodos,9102,Electra Tours,All Inclusive,14 750 Kč,Solemar,Brno,FM
29.8. - 12.9.,Rhodos,9102,Electra Tours,Snídaně,17 950 Kč,Solemar,Brno,FM
29.8. - 12.9.,Rhodos,9102,Electra Tours,Bez stravy,15 850 Kč,Solemar,Brno,FM
29.8. - 12.9.,Rhodos,9102,Electra Tours,Polopenze,19 350 Kč,Solemar,Brno,FM
29.8. - 12.9.,Rhodos,9102,Electra Tours,All Inclusive,21 650 Kč,Solemar,Brno,FM
30.8. - 3.9.,Rhodos,9102,Electra Tours,Polopenze,11 350 Kč,Solemar,Praha,FM
30.8. - 3.9.,Rhodos,9102,Electra Tours,Bez stravy,10 390 Kč,Solemar,Praha,FM
30.8. - 3.9.,Rhodos,9102,Electra Tours,All Inclusive,12 050 Kč,Solemar,Praha,FM
30.8. - 3.9.,Rhodos,9102,Electra Tours,Snídaně,10 990 Kč,Solemar,Praha,FM
27.9. - 1.10.,Kréta,100013,Electra Tours,Bez stravy,9 590 Kč,Elgoni Apartments,Praha,FM
27.9. - 1.10.,Kréta,100013,Electra Tours,Snídaně,10 050 Kč,Elgoni Apartments,Praha,FM
27.9. - 8.10.,Kréta,100013,Electra Tours,Bez stravy,10 650 Kč,Elgoni Apartments,Praha,FM
27.9. - 8.10.,Kréta,100013,Electra Tours,Snídaně,11 950 Kč,Elgoni Apartments,Praha,FM
28.9. - 1.10.,Kréta,100013,Electra Tours,Bez stravy,9 450 Kč,Elgoni Apartments,Praha,FM
28.9. - 1.10.,Kréta,100013,Electra Tours,Snídaně,9 750 Kč,Elgoni Apartments,Praha,FM
1.10. - 8.10.,Kréta,100013,Electra Tours,Bez stravy,10 050 Kč,Elgoni Apartments,Praha,FM
1.10. - 8.10.,Kréta,100013,Electra Tours,Snídaně,10 790 Kč,Elgoni Apartments,Praha,FM
1.10. - 15.10.,Kréta,100013,Electra Tours,Snídaně,12 650 Kč,Elgoni Apartments,Praha,FM
1.10. - 15.10.,Kréta,100013,Electra Tours,Bez stravy,11 050 Kč,Elgoni Apartments,Praha,FM
12.8. - 19.8.,Korfu,94774,Electra Tours,Snídaně,14 890 Kč,Hellinis,Praha,FM
12.8. - 19.8.,Korfu,94774,Electra Tours,Polopenze,16 950 Kč,Hellinis,Praha,FM
12.8. - 19.8.,Korfu,94774,Electra Tours,All Inclusive,18 350 Kč,Hellinis,Praha,FM
13.8. - 23.8.,Korfu,94774,Electra Tours,Snídaně,17 750 Kč,Hellinis,Praha,FM
13.8. - 23.8.,Korfu,94774,Electra Tours,All Inclusive,22 850 Kč,Hellinis,Praha,FM
13.8. - 23.8.,Korfu,94774,Electra Tours,Polopenze,20 790 Kč,Hellinis,Praha,FM
13.8. - 27.8.,Korfu,94774,Electra Tours,Snídaně,20 690 Kč,Hellinis,Praha,FM
13.8. - 27.8.,Korfu,94774,Electra Tours,All Inclusive,27 850 Kč,Hellinis,Praha,FM
13.8. - 27.8.,Korfu,94774,Electra Tours,Polopenze,24 950 Kč,Hellinis,Praha,FM
19.8. - 26.8.,Korfu,94774,Electra Tours,Snídaně,14 890 Kč,Hellinis,Praha,FM
26.8. - 2.9.,Rhodos,25991,Electra Tours,Snídaně,11 450 Kč,Maran,Praha,FM
26.8. - 2.9.,Rhodos,25991,Electra Tours,Bez stravy,10 990 Kč,Maran,Praha,FM
28.8. - 4.9.,Rhodos,25991,Electra Tours,Bez stravy,11 050 Kč,Maran,Brno,FM
28.8. - 4.9.,Rhodos,25991,Electra Tours,Snídaně,11 490 Kč,Maran,Brno,FM
28.8. - 11.9.,Rhodos,25991,Electra Tours,Bez stravy,13 090 Kč,Maran,Brno,FM
28.8. - 11.9.,Rhodos,25991,Electra Tours,Snídaně,14 050 Kč,Maran,Brno,FM
29.8. - 5.9.,Rhodos,25991,Electra Tours,Snídaně,10 950 Kč,Maran,Brno,FM
29.8. - 5.9.,Rhodos,25991,Electra Tours,Bez stravy,10 490 Kč,Maran,Brno,FM
29.8. - 12.9.,Rhodos,25991,Electra Tours,Bez stravy,13 090 Kč,Maran,Brno,FM
29.8. - 12.9.,Rhodos,25991,Electra Tours,Snídaně,14 050 Kč,Maran,Brno,FM
13.9. - 24.9.,Korfu,100415,Electra Tours,Snídaně,18 390 Kč,Royal Boutique,Praha,FM
13.9. - 24.9.,Korfu,100415,Electra Tours,All Inclusive,19 550 Kč,Royal Boutique,Praha,FM
14.9. - 21.9.,Korfu,100415,Electra Tours,Polopenze,16 490 Kč,Royal Boutique,Brno,FM
14.9. - 21.9.,Korfu,100415,Electra Tours,Snídaně,14 650 Kč,Royal Boutique,Brno,FM
14.9. - 21.9.,Korfu,100415,Electra Tours,All Inclusive,15 350 Kč,Royal Boutique,Brno,FM
16.9. - 23.9.,Korfu,100415,Electra Tours,All Inclusive,15 450 Kč,Royal Boutique,Praha,FM
16.9. - 23.9.,Korfu,100415,Electra Tours,Snídaně,14 750 Kč,Royal Boutique,Praha,FM
16.9. - 23.9.,Korfu,100415,Electra Tours,Polopenze,16 650 Kč,Royal Boutique,Praha,FM
17.9. - 1.10.,Korfu,100415,Electra Tours,Snídaně,19 890 Kč,Royal Boutique,Praha,FM
17.9. - 1.10.,Korfu,100415,Electra Tours,All Inclusive,21 690 Kč,Royal Boutique,Praha,FM
25.6. - 2.7.,Kréta,22610,Electra Tours,All Inclusive,20 890 Kč,Lavris,Praha,FM
25.6. - 2.7.,Kréta,22610,Electra Tours,All Inclusive,20 890 Kč,Lavris,Brno,FM
25.6. - 2.7.,Kréta,22610,Electra Tours,Polopenze,18 350 Kč,Lavris,Praha,FM
25.6. - 2.7.,Kréta,22610,Electra Tours,Polopenze,18 350 Kč,Lavris,Brno,FM
29.6. - 2.7.,Kréta,22610,Electra Tours,All Inclusive,14 290 Kč,Lavris,Praha,Last minute
29.6. - 2.7.,Kréta,22610,Electra Tours,Polopenze,13 190 Kč,Lavris,Praha,Last minute
8.7. - 12.7.,Kréta,22610,Electra Tours,All Inclusive,16 590 Kč,Lavris,Praha,Last minute
8.7. - 12.7.,Kréta,22610,Electra Tours,Polopenze,15 090 Kč,Lavris,Praha,Last minute
9.7. - 16.7.,Kréta,22610,Electra Tours,All Inclusive,22 750 Kč,Lavris,Praha,FM
9.7. - 16.7.,Kréta,22610,Electra Tours,All Inclusive,22 750 Kč,Lavris,Brno,FM
9.7. - 16.7.,Kréta,22610,Electra Tours,Polopenze,20 150 Kč,Lavris,Praha,FM
9.7. - 16.7.,Kréta,22610,Electra Tours,Polopenze,20 150 Kč,Lavris,Brno,FM
9.7. - 23.7.,Kréta,22610,Electra Tours,Polopenze,34 090 Kč,Lavris,Praha,FM
9.7. - 23.7.,Kréta,22610,Electra Tours,All Inclusive,39 290 Kč,Lavris,Praha,FM
21.9. - 1.10.,Korfu,106611,Electra Tours,Polopenze,17 450 Kč,Aurora,Praha,FM
21.9. - 1.10.,Korfu,106611,Electra Tours,Snídaně,14 790 Kč,Aurora,Praha,FM
23.9. - 30.9.,Korfu,106611,Electra Tours,Polopenze,14 690 Kč,Aurora,Praha,FM
23.9. - 30.9.,Korfu,106611,Electra Tours,Snídaně,12 890 Kč,Aurora,Praha,FM
8.7. - 18.7.,Rhodos,103970,Electra Tours,All Inclusive,18 390 Kč,Maritime,Praha,FM
8.7. - 18.7.,Rhodos,103970,Electra Tours,Polopenze,16 090 Kč,Maritime,Praha,FM
9.7. - 23.7.,Rhodos,103970,Electra Tours,Polopenze,19 750 Kč,Maritime,Praha,FM
9.7. - 23.7.,Rhodos,103970,Electra Tours,All Inclusive,22 950 Kč,Maritime,Praha,FM
13.7. - 16.7.,Rhodos,103970,Electra Tours,All Inclusive,11 390 Kč,Maritime,Praha,FM
13.7. - 16.7.,Rhodos,103970,Electra Tours,Polopenze,10 690 Kč,Maritime,Praha,FM
13.7. - 27.7.,Rhodos,103970,Electra Tours,All Inclusive,22 950 Kč,Maritime,Praha,FM
13.7. - 27.7.,Rhodos,103970,Electra Tours,Polopenze,19 750 Kč,Maritime,Praha,FM
14.7. - 28.7.,Rhodos,103970,Electra Tours,All Inclusive,22 950 Kč,Maritime,Brno,FM
14.7. - 28.7.,Rhodos,103970,Electra Tours,Polopenze,19 750 Kč,Maritime,Brno,FM
18.9. - 25.9.,Korfu,37422,Electra Tours,Polopenze,15 190 Kč,Gouvia,Brno,FM
18.9. - 25.9.,Korfu,37422,Electra Tours,Snídaně,12 750 Kč,Gouvia,Brno,FM
21.9. - 28.9.,Korfu,37422,Electra Tours,Polopenze,15 190 Kč,Gouvia,Brno,FM
21.9. - 28.9.,Korfu,37422,Electra Tours,Snídaně,12 750 Kč,Gouvia,Brno,FM
21.9. - 1.10.,Korfu,37422,Electra Tours,Snídaně,14 750 Kč,Gouvia,Praha,FM
21.9. - 1.10.,Korfu,37422,Electra Tours,Polopenze,18 350 Kč,Gouvia,Praha,FM
23.9. - 30.9.,Korfu,37422,Electra Tours,Snídaně,12 890 Kč,Gouvia,Praha,FM
23.9. - 30.9.,Korfu,37422,Electra Tours,Polopenze,15 290 Kč,Gouvia,Praha,FM
4.6. - 14.6.,Kréta,103818,Electra Tours,All Inclusive,44 090 Kč,Miramare (Hersonissos),Praha,FM
4.6. - 14.6.,Kréta,103818,Electra Tours,Snídaně,36 850 Kč,Miramare (Hersonissos),Praha,FM
4.6. - 18.6.,Kréta,103818,Electra Tours,All Inclusive,57 850 Kč,Miramare (Hersonissos),Praha,FM
4.6. - 18.6.,Kréta,103818,Electra Tours,Polopenze,49 150 Kč,Miramare (Hersonissos),Praha,FM
4.6. - 18.6.,Kréta,103818,Electra Tours,Snídaně,47 990 Kč,Miramare (Hersonissos),Praha,FM
7.6. - 11.6.,Kréta,103818,Electra Tours,Polopenze,20 050 Kč,Miramare (Hersonissos),Praha,Last minute
7.6. - 11.6.,Kréta,103818,Electra Tours,All Inclusive,22 550 Kč,Miramare (Hersonissos),Praha,Last minute
7.6. - 11.6.,Kréta,103818,Electra Tours,Snídaně,19 750 Kč,Miramare (Hersonissos),Praha,Last minute
8.6. - 22.6.,Kréta,103818,Electra Tours,Snídaně,52 350 Kč,Miramare (Hersonissos),Brno,FM
8.6. - 22.6.,Kréta,103818,Electra Tours,Polopenze,53 490 Kč,Miramare (Hersonissos),Brno,FM
21.9. - 1.10.,Korfu,106278,Electra Tours,Polopenze,18 790 Kč,Apollon,Praha,FM
21.9. - 1.10.,Korfu,106278,Electra Tours,Snídaně,16 750 Kč,Apollon,Praha,FM
23.9. - 30.9.,Korfu,106278,Electra Tours,Polopenze,15 590 Kč,Apollon,Praha,FM
23.9. - 30.9.,Korfu,106278,Electra Tours,Snídaně,14 250 Kč,Apollon,Praha,FM
10.8. - 13.8.,Rhodos,29365,Electra Tours,Snídaně,15 750 Kč,Atrium Palace Thalasso Spa Resort & Villas,Praha,FM
10.8. - 13.8.,Rhodos,29365,Electra Tours,Polopenze,17 990 Kč,Atrium Palace Thalasso Spa Resort & Villas,Praha,FM
10.8. - 13.8.,Rhodos,29365,Electra Tours,Plná penze,19 690 Kč,Atrium Palace Thalasso Spa Resort & Villas,Praha,FM
10.8. - 20.8.,Rhodos,29365,Electra Tours,Plná penze,42 550 Kč,Atrium Palace Thalasso Spa Resort & Villas,Praha,FM
10.8. - 20.8.,Rhodos,29365,Electra Tours,All Inclusive,49 190 Kč,Atrium Palace Thalasso Spa Resort & Villas,Praha,FM
10.8. - 20.8.,Rhodos,29365,Electra Tours,Snídaně,31 750 Kč,Atrium Palace Thalasso Spa Resort & Villas,Praha,FM
10.8. - 20.8.,Rhodos,29365,Electra Tours,Polopenze,37 950 Kč,Atrium Palace Thalasso Spa Resort & Villas,Praha,FM
10.8. - 24.8.,Rhodos,29365,Electra Tours,Snídaně,41 650 Kč,Atrium Palace Thalasso Spa Resort & Villas,Praha,Last minute
10.8. - 24.8.,Rhodos,29365,Electra Tours,Polopenze,50 350 Kč,Atrium Palace Thalasso Spa Resort & Villas,Praha,Last minute
10.8. - 24.8.,Rhodos,29365,Electra Tours,Plná penze,56 790 Kč,Atrium Palace Thalasso Spa Resort & Villas,Praha,Last minute
20.8. - 27.8.,Kréta,49746,Electra Tours,All Inclusive,21 090 Kč,Katrin Hotel & Bungalovy,Praha,FM
20.8. - 27.8.,Kréta,49746,Electra Tours,All Inclusive,21 090 Kč,Katrin Hotel & Bungalovy,Brno,FM
20.8. - 3.9.,Kréta,49746,Electra Tours,All Inclusive,33 190 Kč,Katrin Hotel & Bungalovy,Praha,FM
24.8. - 27.8.,Kréta,49746,Electra Tours,All Inclusive,14 150 Kč,Katrin Hotel & Bungalovy,Praha,FM
24.8. - 7.9.,Kréta,49746,Electra Tours,All Inclusive,34 050 Kč,Katrin Hotel & Bungalovy,Brno,FM
27.8. - 3.9.,Kréta,49746,Electra Tours,All Inclusive,21 090 Kč,Katrin Hotel & Bungalovy,Praha,FM
27.8. - 3.9.,Kréta,49746,Electra Tours,All Inclusive,21 090 Kč,Katrin Hotel & Bungalovy,Brno,FM
27.8. - 6.9.,Kréta,49746,Electra Tours,All Inclusive,26 890 Kč,Katrin Hotel & Bungalovy,Praha,FM
27.8. - 10.9.,Kréta,49746,Electra Tours,All Inclusive,33 190 Kč,Katrin Hotel & Bungalovy,Praha,FM
30.8. - 3.9.,Kréta,49746,Electra Tours,All Inclusive,15 890 Kč,Katrin Hotel & Bungalovy,Praha,FM
31.8. - 14.9.,Kréta,49746,Electra Tours,All Inclusive,34 050 Kč,Katrin Hotel & Bungalovy,Brno,FM
3.9. - 10.9.,Kréta,49746,Electra Tours,All Inclusive,21 090 Kč,Katrin Hotel & Bungalovy,Praha,FM
3.9. - 10.9.,Kréta,49746,Electra Tours,All Inclusive,21 090 Kč,Katrin Hotel & Bungalovy,Brno,FM
20.8. - 3.9.,Kréta,8294,Electra Tours,All Inclusive,29 090 Kč,Hersonissos Palace,Praha,FM
24.8. - 27.8.,Kréta,8294,Electra Tours,All Inclusive,13 550 Kč,Hersonissos Palace,Praha,FM
24.8. - 7.9.,Kréta,8294,Electra Tours,All Inclusive,28 650 Kč,Hersonissos Palace,Brno,FM
27.8. - 3.9.,Kréta,8294,Electra Tours,All Inclusive,18 290 Kč,Hersonissos Palace,Praha,FM
27.8. - 3.9.,Kréta,8294,Electra Tours,All Inclusive,18 290 Kč,Hersonissos Palace,Brno,FM
27.8. - 6.9.,Kréta,8294,Electra Tours,All Inclusive,22 550 Kč,Hersonissos Palace,Praha,FM
27.8. - 10.9.,Kréta,8294,Electra Tours,All Inclusive,27 050 Kč,Hersonissos Palace,Praha,FM
30.8. - 3.9.,Kréta,8294,Electra Tours,All Inclusive,13 990 Kč,Hersonissos Palace,Praha,Last minute
31.8. - 14.9.,Kréta,8294,Electra Tours,All Inclusive,27 850 Kč,Hersonissos Palace,Brno,FM
3.9. - 10.9.,Kréta,8294,Electra Tours,All Inclusive,17 750 Kč,Hersonissos Palace,Praha,FM
3.9. - 10.9.,Kréta,8294,Electra Tours,All Inclusive,17 750 Kč,Hersonissos Palace,Brno,FM
3.9. - 17.9.,Kréta,8294,Electra Tours,All Inclusive,26 550 Kč,Hersonissos Palace,Praha,FM
21.5. - 31.5.,Rhodos,25557,Electra Tours,Bez stravy,18 150 Kč,Studia Bright Star,Praha,FM
21.5. - 31.5.,Rhodos,25557,Electra Tours,Polopenze,18 290 Kč,Studia Bright Star,Praha,FM
21.5. - 31.5.,Rhodos,25557,Electra Tours,Plná penze,21 990 Kč,Studia Bright Star,Praha,FM
21.5. - 3.6.,Rhodos,25557,Electra Tours,Bez stravy,21 290 Kč,Studia Bright Star,Praha,FM
21.5. - 3.6.,Rhodos,25557,Electra Tours,Polopenze,21 650 Kč,Studia Bright Star,Praha,FM
21.5. - 3.6.,Rhodos,25557,Electra Tours,Plná penze,26 490 Kč,Studia Bright Star,Praha,FM
25.5. - 31.5.,Rhodos,25557,Electra Tours,Bez stravy,14 490 Kč,Studia Bright Star,Praha,FM
25.5. - 31.5.,Rhodos,25557,Electra Tours,Polopenze,14 590 Kč,Studia Bright Star,Praha,FM
25.5. - 31.5.,Rhodos,25557,Electra Tours,Plná penze,16 890 Kč,Studia Bright Star,Praha,FM
25.5. - 3.6.,Rhodos,25557,Electra Tours,Bez stravy,17 490 Kč,Studia Bright Star,Praha,FM
13.8. - 20.8.,Kréta,7901,Electra Tours,Snídaně,16 790 Kč,Asterias Vilage,Praha,FM
13.8. - 20.8.,Kréta,7901,Electra Tours,Snídaně,16 790 Kč,Asterias Vilage,Brno,FM
13.8. - 20.8.,Kréta,7901,Electra Tours,Polopenze,19 050 Kč,Asterias Vilage,Praha,FM
13.8. - 20.8.,Kréta,7901,Electra Tours,Polopenze,19 050 Kč,Asterias Vilage,Brno,FM
